"temp","35_B2","35_B6","35_B8","35_C5","35_C7","35_C9","35_D2","35_D4","35_D8","35_E11","35_E7","35_E9","35_F2","35_F4","35_F6","35_G11","35_G5","35_G9","40_B2","40_B6","40_B8","40_C5","40_C7","40_C9","40_D2","40_D4","40_D8","40_E11","40_E7","40_E9","40_F2","40_F4","40_F6","40_G11","40_G5","40_G9","fRS585 (YL07)"
15,1.81481735239316,1.78444457448378,2.08671676499929,2.07852127319542,1.96009614702076,1.8781414206347,2.1376008654724,2.08605446013171,2.07383243004128,2.14692842801802,1.95205119263742,2.01687650295136,1.76918985690191,1.44421176630934,1.82410878270392,2.03744735355412,2.03186212396028,1.90869615253669,2.13766650527571,2.25178174068043,2.14731239381814,2.31576278237401,2.46546667606924,1.55069585147704,2.19671176432848,2.23803234276758,2.27588656778838,2.24814368179305,2.10033393878154,2.00384941320776,2.4081325563782,2.36523208835963,2.2637682431807,2.23640860066864,2.35161208494801,2.22760912364647,2.10532255836438
15.1170568561873,1.82859459022872,1.79914929466971,2.10010164618921,2.09198646172215,1.97387557398934,1.89101278552002,2.15095846317294,2.0996235782723,2.08695906064316,2.16017551962,1.96569522240968,2.03052749193107,1.78282543052266,1.45803885364703,1.83792767401807,2.05059218268043,2.04583398484501,1.92339885250317,2.15120462518943,2.263923827503,2.15988736680742,2.32802277884864,2.47843239043967,1.56486497821943,2.20930027552775,2.25131821773633,2.28915306822752,2.26196070324811,2.11408672880149,2.01623655102746,2.42358529660942,2.37795944825019,2.27925506775018,2.25194156057127,2.36502773332197,2.24239044342289,2.11862203818921
15.2341137123746,1.84246510628978,1.81396310388554,2.11356141169195,2.10552784360951,1.98774056556892,1.9039618043538,2.16438858519812,2.1132698360142,2.1001580205559,2.17349349533674,1.9794234256361,2.04425968132031,1.7965548991226,1.47198693697148,1.85183990703179,2.06381104268419,2.05989046192199,1.93820273353111,2.16481738884343,2.27612145015023,2.17252568238222,2.34033764966623,2.49145568175314,1.57915191149974,2.22195061920892,2.26467208131431,2.3024860370115,2.27585132334376,2.12791829633442,2.02869011268244,2.4391245298859,2.39074487861349,2.29483513876036,2.26756966315179,2.3785089319908,2.25725772554243,2.13199463272201
15.3511705685619,1.85642945103242,1.82888671697754,2.12709641471209,2.11914578314606,2.00169157838783,1.91698887773712,2.17789156152119,2.12699360422448,2.11342964475788,2.18688267205631,1.9932362481003,2.0580734830782,1.81037882771247,1.48605697094255,1.86584603109074,2.07710428552738,2.07403199367969,1.9531084040447,2.17850514219695,2.28837481321077,2.18522760362533,2.35270759152409,2.50453675433787,1.5935575292397,2.23466304433673,2.27809422139417,2.31588574839256,2.28981586929987,2.14182902355339,2.04121039588635,2.45475066439104,2.40358859271689,2.3105089361174,2.28329340806548,2.39205594318228,2.27221139462043,2.14544067965147
15.4682274247492,1.87048817764431,1.84392085281343,2.14070700977783,2.13284064600977,2.01572907107676,1.93009440795467,2.19146772329503,2.1407952551949,2.12677426945327,2.20034336777361,2.00713413752214,2.07196931085907,1.82429778417379,1.5002499168836,1.87994659825777,2.09047226450459,2.08825902045992,1.96811647555685,2.19226823247643,2.30068412181961,2.19799339445165,2.3651328016241,2.5176758130385,1.60808271510027,2.24743780063035,2.29158492680347,2.32935247748257,2.30385466947086,2.1558192941167,2.05379769939622,2.47046410983895,2.41649080439473,2.3262769417384,2.29911329711516,2.40566902991173,2.28725187696102,2.15896051789757
15.5852842809365,1.88464184205538,1.85906623430092,2.15439355274442,2.1466127992717,2.02985350427543,1.94327879898,2.20511740285499,2.15467516264574,2.14019223207503,2.21387590159291,2.02111754356407,2.08594758001752,1.83831233927042,1.51456674282144,1.89414216332343,2.10391533424656,2.10257198446361,1.9832275626816,2.20610700817868,2.31304958165879,2.21082331960981,2.37761347767333,2.53087306321666,1.62272835851353,2.26027513856475,2.3051444873066,2.34288650025468,2.31796805334835,2.16988949317205,2.0664523230149,2.48626527747848,2.42945172804902,2.3421396395576,2.31502983425806,2.4193484559833,2.30237960056197,2.17255448761457
15.7023411371237,1.89889100294858,1.87432358840632,2.16815640079766,2.16046261139978,2.04406534063919,1.95654245648071,2.21884093372179,2.16863370172968,2.1536838712881,2.22748059373045,2.03518691783742,2.10000870761359,1.85242306666024,1.52900842352656,1.90843328381667,2.11743385072375,2.11697132975667,1.9984422831467,2.22002181907411,2.3254713989582,2.2237176446838,2.39014981788471,2.54412871075169,1.63749535471462,2.27317530937209,2.3187731936067,2.35648809354498,2.33215635156374,2.1840400073606,2.07917456759357,2.50215458009724,2.44247157865029,2.35809751553259,2.33104352561274,2.43309448599148,2.31759499511957,2.18622293019419
15.819397993311,1.91323622177053,1.88969364617311,2.18199591245734,2.17439045226249,2.05836504484564,1.96988578782375,2.23263865060432,2.18267124903566,2.16724952699239,2.241157765517,2.04934271390876,2.11415311241779,1.86663054290673,1.54357594055342,1.92282052001539,2.13102817124983,2.13145750227572,2.01376125780604,2.23401301620991,2.33794978049629,2.23667663609458,2.40274202097758,2.55744296204113,1.65238460477386,2.28613856504302,2.33247133734758,2.37015753505413,2.34641989589087,2.19827122482106,2.09196473503407,2.51813243202559,2.45555057173832,2.37415105765057,2.34715487946594,2.4469073853224,2.3328984920334,2.19996618826857
15.9364548494983,1.92767806274236,1.90517714274073,2.1959124475807,2.18839669313265,2.0727530836013,1.98330920208062,2.24651088940253,2.1967881825928,2.18088954032591,2.25490773940047,2.06358538730619,2.12838121491629,1.88093534749069,1.55827028228111,1.93730443495713,2.14469865448525,2.146030949834,2.02918511065226,2.24808095191322,2.35048493360085,2.24970056110175,2.41539028617841,2.57081602400144,1.66739701562899,2.29916515832811,2.34623921111562,2.38389510334905,2.36075901924857,2.21258353519388,2.10482312829145,2.53419924914065,2.46868892342291,2.39030075593456,2.36336440627958,2.46078742015526,2.34829052441123,2.21378460571348
16.0535117056856,1.94221709287051,1.9207748173633,2.20990636736593,2.20248170669117,2.08722992564826,1.99681311003268,2.26045798721033,2.21098488187424,2.19460425366791,2.26873083894849,2.07791539552575,2.14269343731607,1.89533806282198,1.57309244395409,1.95188559444983,2.15844566044083,2.16069212212721,2.04471446882935,2.26222597979437,2.36307706614976,2.26278968780516,2.42809481322138,2.5842481040686,1.68253350011762,2.31225534273916,2.36007710844174,2.39770107786455,2.37517405570335,2.22697732962534,2.1177500513764,2.55035544887032,2.48188685038469,2.40654710244974,2.37967261869768,2.47473485746378,2.36377152707389,2.22767852765132
16.1705685618729,1.95685388195754,1.93648741342849,2.22397803435562,2.21664586703076,2.10179604177086,2.0103979241764,2.27448028231841,2.2252617278011,2.2083940106419,2.28262738885099,2.09233319803774,2.15709020355002,1.90983927425124,1.58804342772315,1.96656456708248,2.17226955048128,2.17544147073933,2.06034996264526,2.27644845475012,2.37572638657175,2.27594428514654,2.44085580234901,2.59773941019872,1.69779497700973,2.32540937255064,2.37398532380331,2.41157573890502,2.38966534047199,2.24145300077167,2.1307458093577,2.56660145019736,2.49514456987586,2.42289059130965,2.39608003155329,2.48874996501751,2.37934193656011,2.24164830045429
16.2876254180602,1.97158900261297,1.95231567847639,2.23812781244023,2.23088954965971,2.11645190480236,2.02406405872865,2.28857811421712,2.23961910274626,2.22225915611877,2.29659771492278,2.10683925629312,2.1715719392821,1.92443957008166,1.60312424268659,1.98134192423587,2.18617068732874,2.19027944914848,2.07609222558451,2.29074873296676,2.3884331038471,2.28916462291111,2.45367345431278,2.61129015086861,1.71318237104034,2.33862750280091,2.38796415262602,2.42551936764603,2.40423320992413,2.25601094280318,2.14381070836462,2.58293767366331,2.50846229972095,2.43933171868245,2.41258716187545,2.50283301138327,2.39500219113141,2.2556942717474
16.4046822742475,1.98642303026421,1.96826036421851,2.25235606686162,2.24521313150568,2.13119798963168,2.03781192963196,2.30275182359936,2.25405739053838,2.23620003621993,2.31064214410616,2.12143403372989,2.18613907191253,1.93913954158084,1.6183359049316,1.99621824009342,2.20014943506641,2.20520651273284,2.09194189432099,2.30512717192342,2.40119742750845,2.30245097172925,2.46654797037381,2.62490053507651,1.72869661294239,2.35190998929372,2.40201389128589,2.43953224613604,2.41887800158493,2.27065155140844,2.15694505558947,2.5993645413726,2.52184025831763,2.45587098279731,2.42919452889621,2.51698426592655,2.41075273077696,2.26981679041161
16.5217391304348,2.00135654316742,1.98432222655676,2.26666316421649,2.25961699091938,2.14603477321006,2.05164195455989,2.31700175236344,2.26857697646573,2.25021699832039,2.32476100447351,2.13611799577951,2.20079203058295,1.9539397829926,1.63367943757583,2.01119409165197,2.21420615914206,2.2202231187765,2.10789960873064,2.31958413039527,2.41401956764152,2.31580360307813,2.47947955230341,2.63857077234258,1.74433863947966,2.36525708859953,2.41613483711112,2.45361465729803,2.4336000541377,2.28537522379841,2.17014915929001,2.61588247699661,2.53527866463743,2.47250888395063,2.44590265405758,2.53120399881288,2.42659399721852,2.28401620658697
16.6387959866221,2.01639012241851,2.00050202560259,2.28104947245988,2.27410150767846,2.16096273455781,2.06555455292226,2.33132824361597,2.28317824728013,2.26431039105185,2.33895462522988,2.15089160987326,2.21553124618158,1.96884089154889,1.64915587080915,2.02627005873258,2.22834122637162,2.23532972647535,2.1239660119042,2.3341199684567,2.42689973488586,2.3292227892833,2.49246840238377,2.65230107270962,1.76010939347994,2.37866905805683,2.43032728838406,2.46776688493116,2.44839970742652,2.30018235871055,2.1834233287919,2.6324919057776,2.54877773822656,2.48924592451238,2.46271206101855,2.54549248100927,2.44252643391526,2.29829287167565
16.7558528428094,2.03152435196406,2.01680052569614,2.29551536090867,2.28866706299113,2.17598235477107,2.07955014587051,2.34573164167471,2.29786159120082,2.27848056430582,2.35322333671558,2.16575534544872,2.23035715134838,1.98384346748166,1.66476624193564,2.04144672399142,2.24255500494276,2.25052679694297,2.14014175016004,2.34873504748457,2.43983814043558,2.34270880352034,2.50551472340853,2.66609164674358,1.77600982386825,2.39214615577352,2.44459154434312,2.48198921371243,2.46327730245882,2.31507335641302,2.19676787449118,2.64919325453287,2.5623376992066,2.50608260893238,2.47962327566207,2.55984998428552,2.4585504860687,2.31264713834507
