chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,57.988,0.6206835092958978,ChrK
contig_10,501,1000,85.642,0.9166823670952485,ChrK
contig_10,1001,1500,85.386,0.9139422315779044,ChrK
contig_10,1501,2000,107.93,1.1552454155740195,ChrK
contig_10,2001,2500,104.496,1.1184890664858957,ChrK
contig_10,2501,3000,93.686,1.0027825628042955,ChrK
contig_10,3001,3500,80.398,0.8605524036071529,ChrK
contig_10,3501,4000,84.178,0.901012217105437,ChrK
contig_10,4001,4500,80.32,0.8597175185667122,ChrK
contig_10,4501,5000,105.878,1.1332815168178083,ChrK
contig_10,5001,5500,138.842,1.48611677929332,ChrK
contig_10,5501,6000,111.97,1.198488179207106,ChrK
contig_10,6001,6500,101.072,1.0818397539414186,ChrK
contig_10,6501,7000,88.574,0.9480654816923303,ChrK
contig_10,7001,7500,101.584,1.0873200249761068,ChrK
contig_10,7501,8000,80.262,0.859096706613564,ChrK
contig_10,8001,8500,73.078,0.7822016536580951,ChrK
contig_10,8501,9000,80.306,0.8595676674056074,ChrK
contig_10,9001,9500,81.758,0.8751093735430435,ChrK
contig_10,9501,10000,75.544,0.8085968653212613,ChrK
contig_10,10001,10500,70.392,0.7534516380347112,ChrK
contig_10,10501,11000,74.624,0.7987495033058059,ChrK
contig_10,11001,11500,78.714,0.8425274496571238,ChrK
contig_10,11501,12000,83.508,0.8938407686811379,ChrK
contig_10,12001,12500,86.62,0.9271505410638523,ChrK
contig_10,12501,13000,82.518,0.8832441508601588,ChrK
contig_10,13001,13500,81.296,0.8701642852265866,ChrK
contig_10,13501,14000,75.474,0.8078476095157375,ChrK
contig_10,14001,14500,69.126,0.7399008116090955,ChrK
contig_10,14501,15000,89.886,0.9621086762187188,ChrK
contig_10,15001,15500,82.58,0.8839077774307657,ChrK
contig_10,15501,16000,76.002,0.8134991390202597,ChrK
contig_10,16001,16500,91.232,0.9765157949935046,ChrK
contig_10,16501,17000,84.178,0.901012217105437,ChrK
contig_10,17001,17500,84.354,0.902896060273611,ChrK
contig_10,17501,18000,77.122,0.8254872319086402,ChrK
contig_10,18001,18500,90.188,0.9653411798368357,ChrK
contig_10,18501,19000,70.504,0.7546504473235494,ChrK
contig_10,19001,19500,76.968,0.8238388691364879,ChrK
contig_10,19501,20000,78.056,0.8354844450852003,ChrK
contig_10,20001,20500,81.354,0.8707850971797348,ChrK
contig_10,20501,21000,90.438,0.968017093427992,ChrK
contig_10,21001,21500,94.616,1.012736961363397,ChrK
contig_10,21501,22000,78.376,0.8389096144818805,ChrK
contig_10,22001,22500,65.814,0.704450308353456,ChrK
contig_10,22501,23000,77.792,0.8326586803329392,ChrK
contig_10,23001,23500,74.832,0.8009758634136479,ChrK
contig_10,23501,24000,75.0,0.8027740773469051,ChrK
contig_10,24001,24500,76.388,0.8176307496050051,ChrK
contig_10,24501,25000,84.594,0.9054649373211211,ChrK
contig_10,25001,25500,79.448,0.8503839319607588,ChrK
contig_10,25501,26000,74.194,0.794146931929017,ChrK
contig_10,26001,26500,74.502,0.7974436574733216,ChrK
contig_10,26501,27000,79.898,0.8552005764248403,ChrK
contig_10,27001,27500,86.004,0.920557089975243,ChrK
contig_10,27501,28000,78.214,0.8371756224748111,ChrK
contig_10,28001,28500,90.698,0.9708000435627946,ChrK
contig_10,28501,29000,81.678,0.8742530811938735,ChrK
contig_10,29001,29500,66.558,0.7124138272007375,ChrK
contig_10,29501,30000,81.19,0.8690296978639362,ChrK
contig_10,30001,30500,84.988,0.9096821771407836,ChrK
contig_10,30501,31000,78.4,0.8391665021866315,ChrK
contig_10,31001,31500,75.696,0.8102238207846844,ChrK
contig_10,31501,32000,80.652,0.8632711318157679,ChrK
contig_10,32001,32500,91.544,0.9798553351552677,ChrK
contig_10,32501,33000,84.246,0.9017400656022315,ChrK
contig_10,33001,33500,75.732,0.8106091523418109,ChrK
contig_10,33501,34000,91.042,0.9744821006642258,ChrK
contig_10,34001,34500,72.33,0.7741953201933552,ChrK
contig_10,34501,35000,81.896,0.8765864778453618,ChrK
contig_10,35001,35500,72.542,0.7764644949186559,ChrK
contig_10,35501,36000,94.174,1.0080059461342326,ChrK
contig_10,36001,36500,85.534,0.9155263724238691,ChrK
contig_10,36501,37000,76.026,0.8137560267250107,ChrK
contig_10,37001,37500,90.214,0.965619474850316,ChrK
contig_10,37501,38000,79.488,0.8508120781353439,ChrK
contig_10,38001,38500,75.316,0.8061564321261268,ChrK
contig_10,38501,39000,87.584,0.9374688638713512,ChrK
contig_10,39001,39500,95.206,1.0190521174385259,ChrK
contig_10,39501,40000,82.83,0.8865836910219219,ChrK
contig_10,40001,40500,94.53,1.011816447088039,ChrK
contig_10,40501,41000,85.216,0.9121226103359181,ChrK
contig_10,41001,41500,77.666,0.8313100198829964,ChrK
contig_10,41501,42000,80.774,0.8645769776482521,ChrK
contig_10,42001,42500,83.964,0.8987216350714071,ChrK
contig_10,42501,43000,82.926,0.887611241840926,ChrK
contig_10,43001,43500,85.956,0.920043314565741,ChrK
contig_10,43501,44000,90.038,0.9637356316821418,ChrK
contig_10,44001,44500,81.53,0.872668940347909,ChrK
contig_10,44501,45000,75.516,0.8082971629990519,ChrK
contig_10,45001,45500,93.608,1.0019476777638545,ChrK
contig_10,45501,46000,86.48,0.9256520294528047,ChrK
contig_10,46001,46500,76.67,0.8206491801358295,ChrK
contig_10,46501,47000,80.158,0.8579835265596429,ChrK
contig_10,47001,47500,79.798,0.8541302109883777,ChrK
contig_10,47501,48000,78.576,0.8410503453548054,ChrK
contig_10,48001,48500,82.81,0.8863696179346294,ChrK
contig_10,48501,49000,76.518,0.8190222246724065,ChrK
contig_10,49001,49500,80.446,0.8610661790166549,ChrK
contig_10,49501,50000,79.112,0.8467875040942446,ChrK
contig_10,50001,50500,83.02,0.8886173853512007,ChrK
contig_10,50501,51000,94.282,1.009161940805612,ChrK
contig_10,51001,51500,90.656,0.9703504900794804,ChrK
contig_10,51501,52000,88.79,0.9503774710350894,ChrK
contig_10,52001,52500,78.458,0.8397873141397797,ChrK
contig_10,52501,53000,73.178,0.7832720190945576,ChrK
contig_10,53001,53500,64.052,0.6855904693629863,ChrK
