chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,54.482,0.6524800509900901,ChrK
contig_10,501,1000,91.808,1.0994987063855621,ChrK
contig_10,1001,1500,82.436,0.9872590118464644,ChrK
contig_10,1501,2000,89.894,1.0765765152472957,ChrK
contig_10,2001,2500,86.234,1.0327441121302343,ChrK
contig_10,2501,3000,81.516,0.976241030735072,ChrK
contig_10,3001,3500,78.21,0.9366481551326116,ChrK
contig_10,3501,4000,75.666,0.9061810421463264,ChrK
contig_10,4001,4500,74.128,0.8877618519840205,ChrK
contig_10,4501,5000,92.392,1.1064927291780111,ChrK
contig_10,5001,5500,121.28,1.4524573360757338,ChrK
contig_10,5501,6000,102.38,1.2261096806351717,ChrK
contig_10,6001,6500,81.182,0.9722410245489794,ChrK
contig_10,6501,7000,74.354,0.8904684429961668,ChrK
contig_10,7001,7500,73.744,0.8831630424766566,ChrK
contig_10,7501,8000,66.956,0.8018695035808612,ChrK
contig_10,8001,8500,67.936,0.8136060486777792,ChrK
contig_10,8501,9000,68.7,0.822755763426805,ChrK
contig_10,9001,9500,65.508,0.7845281593968434,ChrK
contig_10,9501,10000,67.586,0.8094144254288798,ChrK
contig_10,10001,10500,52.586,0.6297734290474813,ChrK
contig_10,10501,11000,59.12,0.7080250470712185,ChrK
contig_10,11001,11500,62.542,0.7490071463790282,ChrK
contig_10,11501,12000,66.874,0.8008874661339761,ChrK
contig_10,12001,12500,73.054,0.8748995566431124,ChrK
contig_10,12501,13000,76.588,0.9172229753905697,ChrK
contig_10,13001,13500,69.89,0.8370072824730627,ChrK
contig_10,13501,14000,63.822,0.7643365114035743,ChrK
contig_10,14001,14500,68.924,0.8254384023061007,ChrK
contig_10,14501,15000,64.768,0.7756658702420278,ChrK
contig_10,15001,15500,73.828,0.8841690320563925,ChrK
contig_10,15501,16000,56.784,0.680048955901422,ChrK
contig_10,16001,16500,48.894,0.5855577918048065,ChrK
contig_10,16501,17000,68.334,0.8183725231150989,ChrK
contig_10,17001,17500,78.74,0.9429954703380877,ChrK
contig_10,17501,18000,74.55,0.8928157520155504,ChrK
contig_10,18001,18500,68.778,0.8236898966079884,ChrK
contig_10,18501,19000,72.242,0.865174990705666,ChrK
contig_10,19001,19500,71.352,0.8545162915870363,ChrK
contig_10,19501,20000,62.002,0.7425400705092979,ChrK
contig_10,20001,20500,63.58,0.761438303328621,ChrK
contig_10,20501,21000,68.98,0.8261090620259245,ChrK
contig_10,21001,21500,66.186,0.7926479324332827,ChrK
contig_10,21501,22000,67.47,0.8080252017235303,ChrK
contig_10,22001,22500,75.862,0.9085283511657101,ChrK
contig_10,22501,23000,68.004,0.8144204211947081,ChrK
contig_10,23001,23500,65.952,0.7898455328897328,ChrK
contig_10,23501,24000,70.5,0.8443126829925728,ChrK
contig_10,24001,24500,53.286,0.63815667554528,ChrK
contig_10,24501,25000,61.966,0.7421089321179826,ChrK
contig_10,25001,25500,66.766,0.7995940509600301,ChrK
contig_10,25501,26000,64.808,0.7761449128990449,ChrK
contig_10,26001,26500,76.09,0.9112588943107074,ChrK
contig_10,26501,27000,75.31,0.9019175624988747,ChrK
contig_10,27001,27500,72.122,0.8637378627346147,ChrK
contig_10,27501,28000,65.156,0.7803125840150933,ChrK
contig_10,28001,28500,67.02,0.8026359718320883,ChrK
contig_10,28501,29000,72.878,0.8727917689522372,ChrK
contig_10,29001,29500,73.704,0.8826839998196395,ChrK
contig_10,29501,30000,72.228,0.8650073257757098,ChrK
contig_10,30001,30500,71.436,0.8555222811667722,ChrK
contig_10,30501,31000,60.302,0.7221807575860727,ChrK
contig_10,31001,31500,76.686,0.9183966299002616,ChrK
contig_10,31501,32000,66.882,0.8009832746653796,ChrK
contig_10,32001,32500,75.626,0.9057019994893095,ChrK
contig_10,32501,33000,65.892,0.7891269689042072,ChrK
contig_10,33001,33500,73.018,0.8744684182517969,ChrK
contig_10,33501,34000,73.968,0.8858456813559522,ChrK
contig_10,34001,34500,69.332,0.8303246374076745,ChrK
contig_10,34501,35000,78.574,0.9410074433114669,ChrK
contig_10,35001,35500,65.996,0.7903724798124515,ChrK
contig_10,35501,36000,74.318,0.8900373046048514,ChrK
contig_10,36001,36500,71.702,0.8587079148359356,ChrK
contig_10,36501,37000,61.796,0.74007300082566,ChrK
contig_10,37001,37500,65.49,0.7843125902011857,ChrK
contig_10,37501,38000,66.918,0.8014144130566949,ChrK
contig_10,38001,38500,68.654,0.8222048643712353,ChrK
contig_10,38501,39000,80.548,0.964648198435259,ChrK
contig_10,39001,39500,71.166,0.8522887432319068,ChrK
contig_10,39501,40000,78.95,0.9455104442874274,ChrK
contig_10,40001,40500,79.514,0.9522649457513679,ChrK
contig_10,40501,41000,82.436,0.9872590118464644,ChrK
contig_10,41001,41500,85.794,1.0274746429030468,ChrK
contig_10,41501,42000,76.026,0.91049242605948,ChrK
contig_10,42001,42500,68.622,0.8218216302456217,ChrK
contig_10,42501,43000,68.624,0.8218455823784725,ChrK
contig_10,43001,43500,71.986,0.8621091177007567,ChrK
contig_10,43501,44000,80.71,0.966588321196178,ChrK
contig_10,44001,44500,74.862,0.8965522847402835,ChrK
contig_10,44501,45000,68.552,0.820983305595842,ChrK
contig_10,45001,45500,73.388,0.8788995628292048,ChrK
contig_10,45501,46000,71.498,0.8562647972851486,ChrK
contig_10,46001,46500,76.082,0.9111630857793038,ChrK
contig_10,46501,47000,83.836,1.0040255048420614,ChrK
contig_10,47001,47500,75.47,0.9038337331269428,ChrK
contig_10,47501,48000,74.916,0.8971989923272565,ChrK
contig_10,48001,48500,78.428,0.9392589376133547,ChrK
contig_10,48501,49000,86.704,1.0383728633501847,ChrK
contig_10,49001,49500,80.59,0.9651511932251269,ChrK
contig_10,49501,50000,64.706,0.7749233541236513,ChrK
contig_10,50001,50500,80.14,0.9597619633336849,ChrK
contig_10,50501,51000,89.064,1.0666363801141916,ChrK
contig_10,51001,51500,85.132,1.0195464869294144,ChrK
contig_10,51501,52000,75.13,0.8997618705422977,ChrK
contig_10,52001,52500,82.882,0.9926003374722047,ChrK
contig_10,52501,53000,70.326,0.8422288474345485,ChrK
contig_10,53001,53500,45.654,0.5467553365864244,ChrK
contig_10,53501,54000,62.834,0.7525041577752528,ChrK
contig_10,54001,54500,73.292,0.8777498604523638,ChrK
contig_10,54501,55000,87.404,1.0467561098479834,ChrK
contig_10,55001,55500,69.946,0.8376779421928865,ChrK
contig_10,55501,56000,69.324,0.8302288288762711,ChrK
contig_10,56001,56500,86.614,1.0372950173718967,ChrK
contig_10,56501,57000,75.202,0.9006241473249286,ChrK
contig_10,57001,57500,77.494,0.9280732915720062,ChrK
contig_10,57501,58000,77.288,0.9256062218883683,ChrK
contig_10,58001,58500,68.308,0.8180611453880379,ChrK
contig_10,58501,59000,66.126,0.7919293684477571,ChrK
contig_10,59001,59500,77.154,0.9240014289873612,ChrK
contig_10,59501,60000,76.342,0.9142768630499148,ChrK
contig_10,60001,60500,69.616,0.8337258402724957,ChrK
contig_10,60501,61000,75.064,0.8989714501582196,ChrK
contig_10,61001,61500,83.034,0.9944206995688695,ChrK
contig_10,61501,62000,71.894,0.8610073195896175,ChrK
contig_10,62001,62500,66.448,0.7957856618367443,ChrK
contig_10,62501,63000,68.35,0.8185641401779057,ChrK
contig_10,63001,63500,62.384,0.7471149278838108,ChrK
contig_10,63501,64000,74.558,0.892911560546954,ChrK
contig_10,64001,64500,67.588,0.8094383775617306,ChrK
contig_10,64501,65000,73.294,0.8777738125852146,ChrK
contig_10,65001,65500,69.812,0.8360731492918794,ChrK
contig_10,65501,66000,75.478,0.9039295416583462,ChrK
contig_10,66001,66500,74.998,0.8981810297741416,ChrK
contig_10,66501,67000,71.464,0.855857611026684,ChrK
contig_10,67001,67500,71.138,0.851953413371995,ChrK
contig_10,67501,68000,67.628,0.8099174202187478,ChrK
