chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,45.29,0.4755131857489315,ChrK
contig_10,501,1000,82.414,0.8652891077569539,ChrK
contig_10,1001,1500,88.688,0.9311617005454016,ChrK
contig_10,1501,2000,99.42,1.0438401617831479,ChrK
contig_10,2001,2500,107.748,1.1312783117261178,ChrK
contig_10,2501,3000,102.532,1.076513975738782,ChrK
contig_10,3001,3500,72.302,0.7591202109962298,ChrK
contig_10,3501,4000,80.12,0.8412037191919716,ChrK
contig_10,4001,4500,80.19,0.8419386700200224,ChrK
contig_10,4501,5000,103.476,1.0864253126199257,ChrK
contig_10,5001,5500,121.436,1.2749926965026992,ChrK
contig_10,5501,6000,97.082,1.019292804126248,ChrK
contig_10,6001,6500,94.388,0.9910076965438319,ChrK
contig_10,6501,7000,79.99,0.8398388105113056,ChrK
contig_10,7001,7500,74.104,0.7780399451697686,ChrK
contig_10,7501,8000,57.58,0.6045495525595821,ChrK
contig_10,8001,8500,75.868,0.7965607060366512,ChrK
contig_10,8501,9000,70.662,0.7419013630247516,ChrK
contig_10,9001,9500,81.002,0.8504640996254128,ChrK
contig_10,9501,10000,76.508,0.8032802564645452,ChrK
contig_10,10001,10500,60.522,0.635438485932807,ChrK
contig_10,10501,11000,66.312,0.69622941871016,ChrK
contig_10,11001,11500,69.708,0.7318850331681721,ChrK
contig_10,11501,12000,70.476,0.7399484936816448,ChrK
contig_10,12001,12500,79.99,0.8398388105113056,ChrK
contig_10,12501,13000,76.364,0.8017683576182691,ChrK
contig_10,13001,13500,77.58,0.8145355034312675,ChrK
contig_10,13501,14000,72.51,0.7613040648852953,ChrK
contig_10,14001,14500,79.266,0.8322373190897506,ChrK
contig_10,14501,15000,72.08,0.7567893669415541,ChrK
contig_10,15001,15500,67.866,0.71254532709289,ChrK
contig_10,15501,16000,65.094,0.6834412743020742,ChrK
contig_10,16001,16500,73.658,0.77335725846533,ChrK
contig_10,16501,17000,76.324,0.8013483857165257,ChrK
contig_10,17001,17500,74.662,0.7838985531990887,ChrK
contig_10,17501,18000,76.664,0.8049181468813443,ChrK
contig_10,18001,18500,76.188,0.7999204812505982,ChrK
contig_10,18501,19000,70.16,0.7366307156578722,ChrK
contig_10,19001,19500,71.38,0.749439858661045,ChrK
contig_10,19501,20000,75.588,0.7936209027244476,ChrK
contig_10,20001,20500,72.776,0.7640968780318886,ChrK
contig_10,20501,21000,83.828,0.8801351144835821,ChrK
contig_10,21001,21500,76.07,0.7986815641404552,ChrK
contig_10,21501,22000,68.386,0.7180049618155537,ChrK
contig_10,22001,22500,71.774,0.7535765818932173,ChrK
contig_10,22501,23000,77.12,0.8097058265612188,ChrK
contig_10,23001,23500,71.894,0.7548364975984474,ChrK
contig_10,23501,24000,69.17,0.7262364110897238,ChrK
contig_10,24001,24500,61.94,0.6503264898496095,ChrK
contig_10,24501,25000,68.394,0.7180889561959025,ChrK
contig_10,25001,25500,75.278,0.7903661204859366,ChrK
contig_10,25501,26000,65.458,0.687263018607939,ChrK
contig_10,26001,26500,71.332,0.748935892378953,ChrK
contig_10,26501,27000,68.982,0.7242625431515299,ChrK
contig_10,27001,27500,77.472,0.8134015792965603,ChrK
contig_10,27501,28000,78.84,0.8277646183361838,ChrK
contig_10,28001,28500,80.23,0.8423586419217659,ChrK
contig_10,28501,29000,77.308,0.8116796944994127,ChrK
contig_10,29001,29500,64.824,0.6806064639653066,ChrK
contig_10,29501,30000,67.468,0.7083666066705434,ChrK
contig_10,30001,30500,69.588,0.730625117462942,ChrK
contig_10,30501,31000,75.582,0.793557906939186,ChrK
contig_10,31001,31500,72.98,0.76623873473078,ChrK
contig_10,31501,32000,61.246,0.6430399773543621,ChrK
contig_10,32001,32500,68.786,0.7222046808329875,ChrK
contig_10,32501,33000,75.142,0.788938216020009,ChrK
contig_10,33001,33500,79.912,0.8390198653029061,ChrK
contig_10,33501,34000,68.056,0.7145401936261709,ChrK
contig_10,34001,34500,72.482,0.7610100845540749,ChrK
contig_10,34501,35000,78.864,0.8280166014772298,ChrK
