chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,55.914,0.5873620847225745,ChrK
contig_10,501,1000,103.02,1.0821984112765963,ChrK
contig_10,1001,1500,97.11,1.0201153923419752,ChrK
contig_10,1501,2000,102.978,1.081757212157264,ChrK
contig_10,2001,2500,87.392,0.9180303199212222,ChrK
contig_10,2501,3000,82.61,0.867796648762955,ChrK
contig_10,3001,3500,86.798,0.9117905038049507,ChrK
contig_10,3501,4000,77.168,0.8106298485866085,ChrK
contig_10,4001,4500,82.8,0.869792549540887,ChrK
contig_10,4501,5000,116.054,1.2191172046427308,ChrK
contig_10,5001,5500,137.828,1.4478474337937366,ChrK
contig_10,5501,6000,97.574,1.0249895921365038,ChrK
contig_10,6001,6500,95.796,1.006312162751435,ChrK
contig_10,6501,7000,76.462,0.8032135014854506,ChrK
contig_10,7001,7500,84.726,0.8900246805845555,ChrK
contig_10,7501,8000,72.186,0.7582952292410444,ChrK
contig_10,8001,8500,81.406,0.8551489406754282,ChrK
contig_10,8501,9000,73.482,0.7719093734947278,ChrK
contig_10,9001,9500,70.148,0.7368865672124897,ChrK
contig_10,9501,10000,76.18,0.8002511645413621,ChrK
contig_10,10001,10500,68.568,0.7202890765328447,ChrK
contig_10,10501,11000,76.262,0.8011125532981538,ChrK
contig_10,11001,11500,70.932,0.7451222841066932,ChrK
contig_10,11501,12000,72.162,0.7580431154585688,ChrK
contig_10,12001,12500,79.736,0.8376060233114997,ChrK
contig_10,12501,13000,83.034,0.8722506589200244,ChrK
contig_10,13001,13500,83.616,0.8783644181450582,ChrK
contig_10,13501,14000,76.408,0.8026462454748804,ChrK
contig_10,14001,14500,79.144,0.8313872166771011,ChrK
contig_10,14501,15000,75.822,0.7964904672861007,ChrK
contig_10,15001,15500,83.614,0.8783434086631852,ChrK
contig_10,15501,16000,78.428,0.8238658221665783,ChrK
contig_10,16001,16500,76.46,0.8031924920035776,ChrK
contig_10,16501,17000,81.722,0.8584684388113571,ChrK
contig_10,17001,17500,81.472,0.8558422535772361,ChrK
contig_10,17501,18000,82.488,0.866515070368704,ChrK
contig_10,18001,18500,82.102,0.8624602403672212,ChrK
contig_10,18501,19000,79.278,0.83279485196259,ChrK
contig_10,19001,19500,63.204,0.6639416461495438,ChrK
contig_10,19501,20000,74.31,0.7806072989901367,ChrK
contig_10,20001,20500,80.194,0.8424171946604094,ChrK
contig_10,20501,21000,85.006,0.8929660080467711,ChrK
contig_10,21001,21500,87.552,0.9197110784710598,ChrK
contig_10,21501,22000,85.132,0.8942896054047682,ChrK
contig_10,22001,22500,78.83,0.828088728023045,ChrK
contig_10,22501,23000,81.052,0.8514302623839128,ChrK
contig_10,23001,23500,72.734,0.7640518272742376,ChrK
contig_10,23501,24000,73.828,0.7755440138587514,ChrK
contig_10,24001,24500,97.024,1.0192119846214376,ChrK
contig_10,24501,25000,80.446,0.8450643893764034,ChrK
contig_10,25001,25500,85.194,0.8949408993428302,ChrK
contig_10,25501,26000,69.192,0.7268440348772108,ChrK
contig_10,26001,26500,71.892,0.755206835405718,ChrK
contig_10,26501,27000,77.26,0.811596284752765,ChrK
contig_10,27001,27500,81.172,0.8526908312962909,ChrK
contig_10,27501,28000,88.72,0.9319806158848732,ChrK
contig_10,28001,28500,82.814,0.8699396159139978,ChrK
contig_10,28501,29000,82.632,0.8680277530635578,ChrK
contig_10,29001,29500,91.768,0.9639990662592769,ChrK
contig_10,29501,30000,74.948,0.7873093237076135,ChrK
contig_10,30001,30500,80.71,0.8478376409836351,ChrK
contig_10,30501,31000,86.382,0.9074205315753733,ChrK
contig_10,31001,31500,84.026,0.8826713619290166,ChrK
contig_10,31501,32000,74.67,0.784389005727271,ChrK
contig_10,32001,32500,79.33,0.8333410984912871,ChrK
contig_10,32501,33000,80.454,0.8451484273038952,ChrK
contig_10,33001,33500,77.248,0.8114702278615271,ChrK
contig_10,33501,34000,88.49,0.9295645254694818,ChrK
contig_10,34001,34500,94.386,0.9915004780309923,ChrK
contig_10,34501,35000,74.44,0.7819729153118796,ChrK
