chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,55.064,0.6001311958209716,ChrK
contig_10,501,1000,99.936,1.089181882637742,ChrK
contig_10,1001,1500,88.18,0.9610556597321894,ChrK
contig_10,1501,2000,103.278,1.1256056523681226,ChrK
contig_10,2001,2500,91.164,0.9935776611910333,ChrK
contig_10,2501,3000,85.274,0.9293837642096021,ChrK
contig_10,3001,3500,84.7,0.9231278564222777,ChrK
contig_10,3501,4000,76.052,0.828875085438336,ChrK
contig_10,4001,4500,80.692,0.8794454898515516,ChrK
contig_10,4501,5000,98.514,1.07368379749214,ChrK
contig_10,5001,5500,123.55,1.3465460054424132,ChrK
contig_10,5501,6000,94.536,1.0303283947430513,ChrK
contig_10,6001,6500,79.282,0.8640781902346046,ChrK
contig_10,6501,7000,71.716,0.7816179144177102,ChrK
contig_10,7001,7500,77.512,0.8447873247580115,ChrK
contig_10,7501,8000,77.562,0.8453322644607402,ChrK
contig_10,8001,8500,73.278,0.7986418307309523,ChrK
contig_10,8501,9000,84.746,0.9236292009487879,ChrK
contig_10,9001,9500,74.566,0.8126794774732415,ChrK
contig_10,9501,10000,79.348,0.8647975106422064,ChrK
contig_10,10001,10500,65.644,0.715440436918347,ChrK
contig_10,10501,11000,71.392,0.7780867051440288,ChrK
contig_10,11001,11500,79.068,0.8617458483069261,ChrK
contig_10,11501,12000,91.602,0.998351332986936,ChrK
contig_10,12001,12500,82.86,0.9030740753618645,ChrK
contig_10,12501,13000,75.516,0.8230333318250852,ChrK
contig_10,13001,13500,66.144,0.7208898339456332,ChrK
contig_10,13501,14000,74.952,0.8168864119783064,ChrK
contig_10,14001,14500,68.808,0.749924221307014,ChrK
contig_10,14501,15000,72.896,0.7944784914021057,ChrK
contig_10,15001,15500,69.938,0.7622398585886807,ChrK
contig_10,15501,16000,66.34,0.7230259975803294,ChrK
contig_10,16001,16500,69.482,0.7572700084997956,ChrK
contig_10,16501,17000,74.9,0.8163196746874687,ChrK
contig_10,17001,17500,75.688,0.8249079244024716,ChrK
contig_10,17501,18000,70.232,0.7654441040407249,ChrK
contig_10,18001,18500,64.868,0.7069829727319988,ChrK
contig_10,18501,19000,71.564,0.7799612977214152,ChrK
contig_10,19001,19500,81.448,0.8876849781568082,ChrK
contig_10,19501,20000,76.09,0.8292892396124097,ChrK
contig_10,20001,20500,78.926,0.8601982195511769,ChrK
contig_10,20501,21000,76.31,0.8316869743044156,ChrK
contig_10,21001,21500,78.468,0.8552065718741828,ChrK
contig_10,21501,22000,85.826,0.935399898527726,ChrK
contig_10,22001,22500,79.308,0.8643615588800236,ChrK
contig_10,22501,23000,76.284,0.8314036056589968,ChrK
contig_10,23001,23500,70.062,0.7635913090514476,ChrK
contig_10,23501,24000,88.518,0.9647394521226348,ChrK
contig_10,24001,24500,75.132,0.8188481949081294,ChrK
contig_10,24501,25000,81.65,0.889886534555832,ChrK
contig_10,25001,25500,78.79,0.8587159835597551,ChrK
contig_10,25501,26000,74.268,0.8094316368449789,ChrK
contig_10,26001,26500,74.614,0.813202619587861,ChrK
contig_10,26501,27000,77.428,0.8438718260574275,ChrK
contig_10,27001,27500,80.53,0.877679885214711,ChrK
contig_10,27501,28000,69.052,0.7525835270563296,ChrK
contig_10,28001,28500,68.792,0.7497498406021408,ChrK
contig_10,28501,29000,79.276,0.8640127974702771,ChrK
contig_10,29001,29500,73.99,0.8064017720978077,ChrK
contig_10,29501,30000,74.01,0.8066197479788993,ChrK
contig_10,30001,30500,78.614,0.8567977958061503,ChrK
contig_10,30501,31000,71.444,0.7786534424348667,ChrK
contig_10,31001,31500,74.226,0.8089738874946869,ChrK
contig_10,31501,32000,76.762,0.8366132292170824,ChrK
contig_10,32001,32500,78.714,0.8578876752116076,ChrK
contig_10,32501,33000,81.694,0.8903660814942331,ChrK
contig_10,33001,33500,79.75,0.8691788258521445,ChrK
contig_10,33501,34000,85.146,0.9279887185706169,ChrK
contig_10,34001,34500,81.524,0.8885132865049559,ChrK
contig_10,34501,35000,75.058,0.8180416841480911,ChrK
contig_10,35001,35500,78.872,0.85960968467223,ChrK
contig_10,35501,36000,78.49,0.8554463453433833,ChrK
contig_10,36001,36500,76.894,0.838051870032286,ChrK
contig_10,36501,37000,63.592,0.6930761115183646,ChrK
contig_10,37001,37500,77.924,0.8492776279084955,ChrK
contig_10,37501,38000,81.834,0.8918919126618733,ChrK
contig_10,38001,38500,84.176,0.9174168883376818,ChrK
contig_10,38501,39000,78.232,0.8526344564773036,ChrK
contig_10,39001,39500,74.642,0.8135077858213889,ChrK
contig_10,39501,40000,86.072,0.9380810018651509,ChrK
contig_10,40001,40500,82.144,0.8952705388187907,ChrK
contig_10,40501,41000,81.076,0.8836306267685073,ChrK
contig_10,41001,41500,82.626,0.9005237575530947,ChrK
contig_10,41501,42000,82.43,0.8983875939183985,ChrK
contig_10,42001,42500,70.852,0.7722013563545598,ChrK
contig_10,42501,43000,72.922,0.7947618600475245,ChrK
contig_10,43001,43500,79.286,0.864121785410823,ChrK
contig_10,43501,44000,91.072,0.9925749721380126,ChrK
contig_10,44001,44500,77.244,0.8418664479513862,ChrK
contig_10,44501,45000,60.392,0.6581999705437331,ChrK
contig_10,45001,45500,75.622,0.8241886039948698,ChrK
contig_10,45501,46000,84.48,0.9207301217302717,ChrK
contig_10,46001,46500,82.828,0.9027253139521182,ChrK
contig_10,46501,47000,79.764,0.8693314089689085,ChrK
contig_10,47001,47500,73.794,0.8042656084631116,ChrK
contig_10,47501,48000,91.73,0.9997463786259212,ChrK
contig_10,48001,48500,80.938,0.8821265931889765,ChrK
contig_10,48501,49000,80.686,0.8793800970872243,ChrK
contig_10,49001,49500,80.228,0.87438844941023,ChrK
contig_10,49501,50000,77.934,0.8493866158490411,ChrK
contig_10,50001,50500,83.63,0.9114661467838852,ChrK
contig_10,50501,51000,91.642,0.9987872847491188,ChrK
contig_10,51001,51500,86.974,0.9479117141023752,ChrK
contig_10,51501,52000,90.25,0.9836161634251541,ChrK
contig_10,52001,52500,81.492,0.8881645250952096,ChrK
contig_10,52501,53000,83.774,0.9130355731277436,ChrK
contig_10,53001,53500,70.918,0.7729206767621616,ChrK
contig_10,53501,54000,74.516,0.8121345377705129,ChrK
contig_10,54001,54500,74.06,0.8071646876816279,ChrK
contig_10,54501,55000,85.704,0.9340702456530682,ChrK
contig_10,55001,55500,81.858,0.892153483719183,ChrK
contig_10,55501,56000,87.17,0.9500478777370713,ChrK
contig_10,56001,56500,82.638,0.9006545430817495,ChrK
contig_10,56501,57000,68.868,0.7505781489502882,ChrK
contig_10,57001,57500,92.426,1.0073319392879037,ChrK
contig_10,57501,58000,78.848,0.8593481136149203,ChrK
contig_10,58001,58500,77.782,0.847729999152746,ChrK
contig_10,58501,59000,78.97,0.8606777664895781,ChrK
contig_10,59001,59500,82.452,0.898627367387599,ChrK
contig_10,59501,60000,88.876,0.9686412203941718,ChrK
contig_10,60001,60500,93.112,1.0148085120093402,ChrK
contig_10,60501,61000,78.116,0.8513701963669733,ChrK
contig_10,61001,61500,81.994,0.8936357197106048,ChrK
contig_10,61501,62000,85.844,0.9355960768207083,ChrK
contig_10,62001,62500,83.354,0.9084580796248233,ChrK
contig_10,62501,63000,80.796,0.8805789644332273,ChrK
contig_10,63001,63500,89.494,0.9753766751198975,ChrK
contig_10,63501,64000,84.856,0.9248280682947908,ChrK
contig_10,64001,64500,74.618,0.8132462147640792,ChrK
contig_10,64501,65000,76.742,0.836395253335991,ChrK
contig_10,65001,65500,88.968,0.9696439094471924,ChrK
contig_10,65501,66000,85.182,0.9283810751565815,ChrK
contig_10,66001,66500,89.28,0.973044333192219,ChrK
contig_10,66501,67000,78.504,0.8555989284601474,ChrK
contig_10,67001,67500,77.464,0.8442641826433921,ChrK
contig_10,67501,68000,84.54,0.9213840493735461,ChrK
contig_10,68001,68500,73.956,0.8060312130999524,ChrK
contig_10,68501,69000,74.084,0.8074262587389376,ChrK
contig_10,69001,69500,74.194,0.8086251260849406,ChrK
contig_10,69501,70000,80.784,0.8804481789045724,ChrK
contig_10,70001,70500,74.782,0.8150336169890291,ChrK
contig_10,70501,71000,79.534,0.8668246863363569,ChrK
contig_10,71001,71500,86.026,0.9375796573386405,ChrK
contig_10,71501,72000,84.08,0.9163706041084427,ChrK
contig_10,72001,72500,77.094,0.8402316288432002,ChrK
contig_10,72501,73000,74.13,0.8079276032654479,ChrK
contig_10,73001,73500,77.746,0.8473376425667815,ChrK
contig_10,73501,74000,69.298,0.7552646303937544,ChrK
contig_10,74001,74500,82.284,0.8967963699864309,ChrK
