chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,58.154,0.5445858057735771,ChrK
contig_10,501,1000,107.982,1.011202401881941,ChrK
contig_10,1001,1500,100.992,0.9457442256196495,ChrK
contig_10,1501,2000,117.982,1.104847861484647,ChrK
contig_10,2001,2500,131.056,1.2272799353692252,ChrK
contig_10,2501,3000,97.702,0.9149348694103592,ChrK
contig_10,3001,3500,98.884,0.9260037627353991,ChrK
contig_10,3501,4000,103.376,0.9680693031889347,ChrK
contig_10,4001,4500,97.27,0.9108893855555222,ChrK
contig_10,4501,5000,128.098,1.199579608418745,ChrK
contig_10,5001,5500,155.51,1.4562805422816825,ChrK
contig_10,5501,6000,121.38,1.1366685886576466,ChrK
contig_10,6001,6500,108.686,1.0177950422379716,ChrK
contig_10,6501,7000,96.246,0.9013000904922052,ChrK
contig_10,7001,7500,90.702,0.849383047688465,ChrK
contig_10,7501,8000,89.142,0.8347743559904427,ChrK
contig_10,8001,8500,84.556,0.7918285482166417,ChrK
contig_10,8501,9000,100.14,0.9377656324614989,ChrK
contig_10,9001,9500,95.916,0.8982097903253159,ChrK
contig_10,9501,10000,92.516,0.8663703340603959,ChrK
contig_10,10001,10500,81.636,0.7644840740126515,ChrK
contig_10,10501,11000,87.486,0.8192666678802347,ChrK
contig_10,11001,11500,96.848,0.9069375471602881,ChrK
contig_10,11501,12000,94.448,0.8844626368556385,ChrK
contig_10,12001,12500,86.99,0.8146218530839404,ChrK
contig_10,12501,13000,93.034,0.8712211688678161,ChrK
contig_10,13001,13500,99.184,0.9288131265234802,ChrK
contig_10,13501,14000,99.39,0.9307422229912959,ChrK
contig_10,14001,14500,93.736,0.877795080131926,ChrK
contig_10,14501,15000,88.86,0.8321335540296465,ChrK
contig_10,15001,15500,84.256,0.7890191844285606,ChrK
contig_10,15501,16000,77.982,0.7302660230738227,ChrK
contig_10,16001,16500,85.558,0.801211823268833,ChrK
contig_10,16501,17000,96.524,0.9039034342691604,ChrK
contig_10,17001,17500,103.188,0.9663087685484038,ChrK
contig_10,17501,18000,78.472,0.7348546505943553,ChrK
contig_10,18001,18500,92.362,0.8649281939825141,ChrK
contig_10,18501,19000,96.74,0.9059261761965788,ChrK
contig_10,19001,19500,98.764,0.9248800172201666,ChrK
contig_10,19501,20000,74.496,0.6976212158563193,ChrK
contig_10,20001,20500,70.714,0.6622045030345759,ChrK
contig_10,20501,21000,82.976,0.7770325655994141,ChrK
contig_10,21001,21500,87.116,0.8158017858749345,ChrK
contig_10,21501,22000,94.006,0.880323507541199,ChrK
contig_10,22001,22500,82.076,0.7686044742351705,ChrK
contig_10,22501,23000,88.974,0.8332011122691173,ChrK
contig_10,23001,23500,86.56,0.810595098321024,ChrK
contig_10,23501,24000,94.878,0.888489391618555,ChrK
contig_10,24001,24500,93.264,0.8733750144386782,ChrK
contig_10,24501,25000,97.388,0.9119944019788343,ChrK
