chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,47.794,0.5416474216442067,ChrK
contig_10,501,1000,78.158,0.8857613755046221,ChrK
contig_10,1001,1500,76.678,0.8689885968287752,ChrK
contig_10,1501,2000,81.286,0.9212108698951957,ChrK
contig_10,2001,2500,78.94,0.8946237491022654,ChrK
contig_10,2501,3000,71.374,0.8088785846012806,ChrK
contig_10,3001,3500,72.188,0.8181036128729965,ChrK
contig_10,3501,4000,71.512,0.8104425328832178,ChrK
contig_10,4001,4500,81.51,0.9237494526137023,ChrK
contig_10,4501,5000,96.536,1.0940384880078071,ChrK
contig_10,5001,5500,122.15,1.384320888685606,ChrK
contig_10,5501,6000,93.96,1.0648447867449817,ChrK
contig_10,6001,6500,84.72,0.9601282496065864,ChrK
contig_10,6501,7000,77.15,0.8743377532713426,ChrK
contig_10,7001,7500,71.166,0.8065213292198102,ChrK
contig_10,7501,8000,69.388,0.7863713288916645,ChrK
contig_10,8001,8500,65.866,0.7464566488265748,ChrK
contig_10,8501,9000,73.52,0.8331991136812585,ChrK
contig_10,9001,9500,70.472,0.7986562559758658,ChrK
contig_10,9501,10000,62.926,0.7131377506461763,ChrK
contig_10,10001,10500,67.57,0.7657680102209282,ChrK
contig_10,10501,11000,61.238,0.6940077165888591,ChrK
contig_10,11001,11500,72.668,0.823543432984082,ChrK
contig_10,11501,12000,76.676,0.8689659309116456,ChrK
contig_10,12001,12500,81.988,0.9291666068076582,ChrK
contig_10,12501,13000,72.408,0.8205968637572439,ChrK
contig_10,13001,13500,79.588,0.9019675062522308,ChrK
contig_10,13501,14000,71.862,0.8144090683808841,ChrK
contig_10,14001,14500,76.738,0.8696685743426609,ChrK
contig_10,14501,15000,76.71,0.8693512515028474,ChrK
contig_10,15001,15500,71.846,0.8142277410438481,ChrK
contig_10,15501,16000,64.008,0.7254000118132481,ChrK
contig_10,16001,16500,68.484,0.7761263343491202,ChrK
contig_10,16501,17000,82.042,0.9297785865701553,ChrK
contig_10,17001,17500,85.432,0.9681973161046965,ChrK
contig_10,17501,18000,86.382,0.9789636267412198,ChrK
contig_10,18001,18500,74.222,0.8411548505937211,ChrK
contig_10,18501,19000,72.272,0.8190555813924364,ChrK
contig_10,19001,19500,79.628,0.9024208245948213,ChrK
contig_10,19501,20000,66.048,0.7485192472853615,ChrK
contig_10,20001,20500,60.48,0.6854173339967699,ChrK
contig_10,20501,21000,70.336,0.7971149736110583,ChrK
