chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,59.06,0.5482029542297211,ChrK
contig_10,501,1000,117.51,1.0907438054780652,ChrK
contig_10,1001,1500,111.004,1.0303542284340665,ChrK
contig_10,1501,2000,109.202,1.0136278192989163,ChrK
contig_10,2001,2500,108.784,1.009747886436268,ChrK
contig_10,2501,3000,116.814,1.084283438797674,ChrK
contig_10,3001,3500,85.722,0.7956832651960744,ChrK
contig_10,3501,4000,91.214,0.846660756300538,ChrK
contig_10,4001,4500,93.564,0.8684737759828923,ChrK
contig_10,4501,5000,117.028,1.0862698159091737,ChrK
contig_10,5001,5500,140.294,1.3022279929005165,ChrK
contig_10,5501,6000,108.668,1.0086711586562027,ChrK
contig_10,6001,6500,107.312,0.9960845821926825,ChrK
contig_10,6501,7000,93.746,0.8701631247412704,ChrK
contig_10,7001,7500,83.042,0.7708071406221555,ChrK
contig_10,7501,8000,78.476,0.7284249074861427,ChrK
contig_10,8001,8500,81.694,0.7582948212469156,ChrK
contig_10,8501,9000,81.222,0.7539136530383747,ChrK
contig_10,9001,9500,86.922,0.8068218284381276,ChrK
contig_10,9501,10000,91.008,0.8447486362773189,ChrK
contig_10,10001,10500,78.272,0.7265313517349938,ChrK
contig_10,10501,11000,75.25,0.6984807366370896,ChrK
contig_10,11001,11500,82.624,0.7669272077595068,ChrK
contig_10,11501,12000,95.978,0.8908808523714895,ChrK
contig_10,12001,12500,81.804,0.7593158562107705,ChrK
contig_10,12501,13000,79.986,0.7424409328990599,ChrK
contig_10,13001,13500,89.042,0.8264999568324217,ChrK
contig_10,13501,14000,84.344,0.7828924817397832,ChrK
contig_10,14001,14500,75.568,0.7014324558962337,ChrK
contig_10,14501,15000,76.806,0.7129237403076186,ChrK
contig_10,15001,15500,91.712,0.8512832600459902,ChrK
contig_10,15501,16000,80.01,0.7426637041639009,ChrK
contig_10,16001,16500,82.848,0.7690064062313569,ChrK
contig_10,16501,17000,91.826,0.8523414235539852,ChrK
contig_10,17001,17500,77.664,0.7208878130256867,ChrK
contig_10,17501,18000,84.79,0.7870323144114131,ChrK
contig_10,18001,18500,83.492,0.7749841018379254,ChrK
contig_10,18501,19000,70.0,0.6497495224531066,ChrK
contig_10,19001,19500,78.718,0.7306711844066236,ChrK
contig_10,19501,20000,74.968,0.6958631742752072,ChrK
contig_10,20001,20500,75.0,0.6961602026283286,ChrK
contig_10,20501,21000,92.484,0.8584490690650445,ChrK
