chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,65.732,0.6157825002829004,ChrK
contig_10,501,1000,121.096,1.134436768305515,ChrK
contig_10,1001,1500,108.934,1.0205022041900058,ChrK
contig_10,1501,2000,110.53,1.0354536566097028,ChrK
contig_10,2001,2500,116.386,1.0903131211270864,ChrK
contig_10,2501,3000,107.966,1.011433904727433,ChrK
contig_10,3001,3500,92.79,0.8692639536489127,ChrK
contig_10,3501,4000,90.826,0.8508650485409649,ChrK
contig_10,4001,4500,82.07,0.7688381579476911,ChrK
contig_10,4501,5000,124.342,1.1648455493545975,ChrK
contig_10,5001,5500,156.694,1.467921607426045,ChrK
contig_10,5501,6000,117.844,1.1039717787886891,ChrK
contig_10,6001,6500,113.454,1.0628459165565658,ChrK
contig_10,6501,7000,93.998,0.8805805918212145,ChrK
contig_10,7001,7500,86.618,0.8114441764970526,ChrK
contig_10,7501,8000,67.136,0.6289352817348141,ChrK
contig_10,8001,8500,78.904,0.7391788231351848,ChrK
contig_10,8501,9000,84.024,0.7871433822760668,ChrK
contig_10,9001,9500,88.996,0.8337214658792825,ChrK
contig_10,9501,10000,84.738,0.79383218993751,ChrK
contig_10,10001,10500,85.456,0.8005584699107823,ChrK
contig_10,10501,11000,71.644,0.6711665771658876,ChrK
contig_10,11001,11500,78.298,0.7335017678931196,ChrK
contig_10,11501,12000,93.718,0.8779575299931975,ChrK
contig_10,12001,12500,105.638,0.9896250192430632,ChrK
contig_10,12501,13000,90.87,0.851277243971082,ChrK
contig_10,13001,13500,83.236,0.7797613368457905,ChrK
contig_10,13501,14000,81.844,0.7667209723293631,ChrK
contig_10,14001,14500,87.022,0.815228879991763,ChrK
contig_10,14501,15000,82.342,0.7713862751520505,ChrK
contig_10,15001,15500,90.932,0.8518580648044286,ChrK
contig_10,15501,16000,77.158,0.7228221590219076,ChrK
contig_10,16001,16500,81.78,0.7661214153401021,ChrK
contig_10,16501,17000,97.768,0.9158982457198717,ChrK
contig_10,17001,17500,87.548,0.8201564889972519,ChrK
contig_10,17501,18000,87.772,0.8222549384596656,ChrK
contig_10,18001,18500,86.756,0.8127369712551468,ChrK
contig_10,18501,19000,82.11,0.7692128810659793,ChrK
contig_10,19001,19500,83.002,0.7775692066038048,ChrK
contig_10,19501,20000,78.27,0.7332394617103178,ChrK
contig_10,20001,20500,85.01,0.7963803071418695,ChrK
contig_10,20501,21000,94.268,0.8831099728696594,ChrK
contig_10,21001,21500,81.176,0.7604630962539513,ChrK
contig_10,21501,22000,89.982,0.8429583907450853,ChrK
contig_10,22001,22500,83.784,0.784895043566338,ChrK
contig_10,22501,23000,97.816,0.9163479134618174,ChrK
contig_10,23001,23500,86.262,0.8081091407442882,ChrK
contig_10,23501,24000,91.22,0.8545560712561031,ChrK
contig_10,24001,24500,89.234,0.835951068433097,ChrK
contig_10,24501,25000,79.954,0.7490153049902485,ChrK
contig_10,25001,25500,82.436,0.7722668744800277,ChrK
contig_10,25501,26000,85.772,0.8035187825452585,ChrK
contig_10,26001,26500,80.974,0.7585707445065961,ChrK
contig_10,26501,27000,87.25,0.8173648017660052,ChrK
contig_10,27001,27500,86.23,0.8078093622496577,ChrK
contig_10,27501,28000,88.724,0.8311733486749233,ChrK
contig_10,28001,28500,84.37,0.7903847372492593,ChrK
contig_10,28501,29000,81.61,0.7645288420873776,ChrK
contig_10,29001,29500,87.886,0.8233228993467867,ChrK
contig_10,29501,30000,76.554,0.7171638399357567,ChrK
contig_10,30001,30500,82.328,0.7712551220606497,ChrK
contig_10,30501,31000,94.226,0.8827165135954569,ChrK
contig_10,31001,31500,97.314,0.9116451383273012,ChrK
contig_10,31501,32000,77.2,0.7232156182961101,ChrK
contig_10,32001,32500,82.378,0.7717235259585098,ChrK
contig_10,32501,33000,84.514,0.7917337404750965,ChrK
contig_10,33001,33500,103.514,0.9697272216619629,ChrK
contig_10,33501,34000,96.516,0.9041694121174529,ChrK
contig_10,34001,34500,99.06,0.9280018024405786,ChrK
contig_10,34501,35000,102.104,0.956518231742306,ChrK
contig_10,35001,35500,87.048,0.8154724500186502,ChrK
contig_10,35501,36000,88.18,0.8260771142662046,ChrK
contig_10,36001,36500,91.762,0.8596335695089075,ChrK
contig_10,36501,37000,86.888,0.8139735575454976,ChrK
contig_10,37001,37500,85.912,0.804830313459267,ChrK
