chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,64.16,0.6912499662125163,ChrK
contig_10,501,1000,98.748,1.063895755354638,ChrK
contig_10,1001,1500,82.23,0.8859333653624567,ChrK
contig_10,1501,2000,97.192,1.0471316508124515,ChrK
contig_10,2001,2500,98.286,1.0589182384532947,ChrK
contig_10,2501,3000,101.7,1.095700149061922,ChrK
contig_10,3001,3500,90.81,0.9783729649588313,ChrK
contig_10,3501,4000,81.18,0.8746208269503131,ChrK
contig_10,4001,4500,78.346,0.8440877470836318,ChrK
contig_10,4501,5000,122.532,1.3201409111588538,ChrK
contig_10,5001,5500,127.586,1.374591929382639,ChrK
contig_10,5501,6000,98.154,1.0574960907671966,ChrK
contig_10,6001,6500,89.902,0.9685903126938537,ChrK
contig_10,6501,7000,77.084,0.8304911532968456,ChrK
contig_10,7001,7500,70.942,0.7643181905088581,ChrK
contig_10,7501,8000,64.732,0.697412606185608,ChrK
contig_10,8001,8500,73.872,0.7958855596017925,ChrK
contig_10,8501,9000,79.64,0.8580291039458355,ChrK
contig_10,9001,9500,76.136,0.8202775471875957,ChrK
contig_10,9501,10000,67.412,0.7262865137518416,ChrK
contig_10,10001,10500,72.564,0.7817933688940935,ChrK
contig_10,10501,11000,71.386,0.7691017781802788,ChrK
contig_10,11001,11500,75.714,0.8157309841305247,ChrK
contig_10,11501,12000,87.444,0.9421081989633305,ChrK
contig_10,12001,12500,83.892,0.9038394975919641,ChrK
contig_10,12501,13000,79.73,0.8589987500954478,ChrK
contig_10,13001,13500,80.562,0.8679625900563084,ChrK
contig_10,13501,14000,73.454,0.7913820919291485,ChrK
contig_10,14001,14500,70.06,0.7548156582426574,ChrK
contig_10,14501,15000,81.78,0.8810851346143951,ChrK
contig_10,15001,15500,84.206,0.9072224852695006,ChrK
contig_10,15501,16000,70.552,0.7601163905272048,ChrK
contig_10,16001,16500,72.91,0.7855211196470475,ChrK
contig_10,16501,17000,85.38,0.9198709805988878,ChrK
contig_10,17001,17500,87.384,0.9414617681969223,ChrK
contig_10,17501,18000,73.08,0.7873526734852041,ChrK
contig_10,18001,18500,77.466,0.8346067625096445,ChrK
contig_10,18501,19000,84.546,0.9108855929458138,ChrK
contig_10,19001,19500,79.058,0.8517587255116759,ChrK
contig_10,19501,20000,76.56,0.8248456579368806,ChrK
contig_10,20001,20500,65.836,0.7093069322875192,ChrK
contig_10,20501,21000,78.806,0.8490437162927613,ChrK
contig_10,21001,21500,81.59,0.8790381038541024,ChrK
contig_10,21501,22000,83.136,0.8956944699352207,ChrK
contig_10,22001,22500,77.768,0.8378604640338992,ChrK
contig_10,22501,23000,80.042,0.8623601900807706,ChrK
contig_10,23001,23500,74.266,0.8001304549678732,ChrK
contig_10,23501,24000,74.544,0.8031255841855646,ChrK
contig_10,24001,24500,78.588,0.846695017841478,ChrK
contig_10,24501,25000,63.696,0.6862509016189595,ChrK
contig_10,25001,25500,77.336,0.8332061625157601,ChrK
contig_10,25501,26000,68.598,0.7390642952345106,ChrK
contig_10,26001,26500,74.27,0.8001735503523003,ChrK
contig_10,26501,27000,75.224,0.810451799538191,ChrK
contig_10,27001,27500,86.278,0.9295458944027976,ChrK
contig_10,27501,28000,80.628,0.8686736638993574,ChrK
contig_10,28001,28500,88.828,0.9570192019751467,ChrK
contig_10,28501,29000,74.682,0.8046123749483035,ChrK
contig_10,29001,29500,83.776,0.902589731443575,ChrK
contig_10,29501,30000,71.77,0.7732389350852914,ChrK
contig_10,30001,30500,74.222,0.7996564057391737,ChrK
contig_10,30501,31000,77.73,0.8374510578818407,ChrK
contig_10,31001,31500,89.306,0.9621691004141987,ChrK
contig_10,31501,32000,77.782,0.8380112978793944,ChrK
contig_10,32001,32500,74.352,0.8010570057330583,ChrK
contig_10,32501,33000,67.128,0.7232267414575093,ChrK
contig_10,33001,33500,81.124,0.874017491568332,ChrK
contig_10,33501,34000,77.372,0.833594020975605,ChrK
contig_10,34001,34500,68.968,0.743050618294028,ChrK
contig_10,34501,35000,84.624,0.9117259529421444,ChrK
contig_10,35001,35500,69.696,0.7508939782597809,ChrK
contig_10,35501,36000,89.622,0.9655736357839486,ChrK
contig_10,36001,36500,90.424,0.9742142603616052,ChrK
contig_10,36501,37000,75.402,0.812369544145202,ChrK
contig_10,37001,37500,71.724,0.7727433381643786,ChrK
contig_10,37501,38000,69.99,0.7540614890151811,ChrK
contig_10,38001,38500,76.676,0.8260954240852697,ChrK
contig_10,38501,39000,78.216,0.8426871470897471,ChrK
contig_10,39001,39500,85.578,0.922004202128035,ChrK
contig_10,39501,40000,84.614,0.9116182144810764,ChrK
contig_10,40001,40500,72.574,0.7819011073551615,ChrK
contig_10,40501,41000,74.942,0.8074135749360722,ChrK
contig_10,41001,41500,90.622,0.9763474818907522,ChrK
contig_10,41501,42000,78.786,0.8488282393706252,ChrK
contig_10,42001,42500,74.982,0.8078445287803445,ChrK
contig_10,42501,43000,75.68,0.8153646733628934,ChrK
contig_10,43001,43500,82.938,0.8935612484060736,ChrK
contig_10,43501,44000,99.562,1.072665666085576,ChrK
contig_10,44001,44500,81.736,0.8806110853856958,ChrK
contig_10,44501,45000,62.652,0.6750030062834567,ChrK
contig_10,45001,45500,88.118,0.949369771239316,ChrK
contig_10,45501,46000,82.59,0.8898119499609061,ChrK
contig_10,46001,46500,75.164,0.8098053687717828,ChrK
contig_10,46501,47000,82.236,0.8859980084390976,ChrK
contig_10,47001,47500,78.094,0.8413727378647171,ChrK
contig_10,47501,48000,78.08,0.8412219040192219,ChrK
contig_10,48001,48500,77.904,0.8393257071044244,ChrK
contig_10,48501,49000,83.158,0.8959314945495704,ChrK
contig_10,49001,49500,90.326,0.9731584234431383,ChrK
contig_10,49501,50000,78.886,0.8499056239813055,ChrK
contig_10,50001,50500,87.0,0.9373246112919097,ChrK
contig_10,50501,51000,80.87,0.8712809346572039,ChrK
contig_10,51001,51500,79.968,0.8615629254688671,ChrK
contig_10,51501,52000,94.444,1.0175251217109553,ChrK
contig_10,52001,52500,79.926,0.8611104239323814,ChrK
contig_10,52501,53000,71.708,0.7725709566266696,ChrK
contig_10,53001,53500,66.654,0.7181199384028845,ChrK
