chrom,start,end,depth,normalized_depth,chromosome
contig_10,1,500,38.814,0.4378801755601325,ChrK
contig_10,501,1000,68.636,0.774317095113754,ChrK
contig_10,1001,1500,85.786,0.967794835384179,ChrK
contig_10,1501,2000,86.506,0.9759175160252698,ChrK
contig_10,2001,2500,81.068,0.9145687141832539,ChrK
contig_10,2501,3000,85.258,0.9618382029140458,ChrK
contig_10,3001,3500,80.444,0.907529057627642,ChrK
contig_10,3501,4000,73.92,0.8339285458186477,ChrK
contig_10,4001,4500,84.858,0.9573256025578843,ChrK
contig_10,4501,5000,93.78,1.0579791535020668,ChrK
contig_10,5001,5500,107.22,1.2096025254690936,ChrK
contig_10,5501,6000,91.196,1.0288277552012635,ChrK
contig_10,6001,6500,84.048,0.9481875868366573,ChrK
contig_10,6501,7000,83.782,0.9451867075998098,ChrK
contig_10,7001,7500,73.95,0.8342669908453598,ChrK
contig_10,7501,8000,70.02,0.7899306923460729,ChrK
contig_10,8001,8500,78.374,0.8841763507845061,ChrK
contig_10,8501,9000,75.612,0.8530168453252108,ChrK
contig_10,9001,9500,76.144,0.8590186037989058,ChrK
contig_10,9501,10000,69.32,0.7820336417227902,ChrK
contig_10,10001,10500,66.92,0.7549580395858212,ChrK
contig_10,10501,11000,65.538,0.7393670053552831,ChrK
contig_10,11001,11500,69.724,0.7865913680825135,ChrK
contig_10,11501,12000,80.808,0.9116355239517491,ChrK
contig_10,12001,12500,77.402,0.8732107319190336,ChrK
contig_10,12501,13000,69.908,0.7886671642463478,ChrK
contig_10,13001,13500,74.95,0.8455484917357636,ChrK
contig_10,13501,14000,75.146,0.8477596659102827,ChrK
contig_10,14001,14500,70.152,0.7914198504636063,ChrK
contig_10,14501,15000,81.302,0.9172085853916085,ChrK
contig_10,15001,15500,75.736,0.854415751435621,ChrK
contig_10,15501,16000,59.098,0.6667141396210828,ChrK
contig_10,16001,16500,65.496,0.7388931823178861,ChrK
contig_10,16501,17000,78.958,0.890764747304502,ChrK
contig_10,17001,17500,83.44,0.9413284342952917,ChrK
contig_10,17501,18000,82.798,0.9340857107236525,ChrK
contig_10,18001,18500,70.332,0.7934505206238789,ChrK
contig_10,18501,19000,77.09,0.8696909036412277,ChrK
contig_10,19001,19500,70.926,0.8001517321527788,ChrK
contig_10,19501,20000,59.746,0.6740245521980645,ChrK
